effect,value,rr,rr_p025,rr_p975,subtype,sex,tier
age,9.5,0.0084631702455980045,0.004337020625391899,0.01666138905802268,mantle_cell,males,subtype
age,19.5,0.02658496867281728,0.015295717155947892,0.04631974770837234,mantle_cell,males,subtype
age,29.5,0.08364049494661914,0.05394891471096377,0.12884420260762763,mantle_cell,males,subtype
age,39.5,0.2639881323761124,0.19253486790872512,0.3583139528270743,mantle_cell,males,subtype
age,49.5,0.8328563793495216,0.6815228626886595,0.9996025685474782,mantle_cell,males,subtype
age,59.5,2.6261197717593237,2.399374546667829,2.8565131231387433,mantle_cell,males,subtype
age,69.5,7.214161183746122,6.788975442686487,7.65399183288144,mantle_cell,males,subtype
age,79.5,11.463595903930006,10.479736465504928,12.514363371217598,mantle_cell,males,subtype
age,90,16.12589207800518,13.171189604816144,19.416382614062115,mantle_cell,males,subtype
period,2003,0.939769889384763,0.8541466801934099,1.034218727658324,mantle_cell,males,subtype
period,2004,0.9607456158857729,0.9006064941582939,1.024284115492471,mantle_cell,males,subtype
period,2005,0.9810293355989144,0.9474981295810304,1.0142626198601516,mantle_cell,males,subtype
period,2006,1.002266928559704,0.9771103872601457,1.0273335168948696,mantle_cell,males,subtype
period,2007,1.0208261040482,0.9791607625132255,1.0626859575483685,mantle_cell,males,subtype
period,2008,1.033198016480377,0.9747531104292133,1.095442515229239,mantle_cell,males,subtype
period,2009,1.0374585201689879,0.9698767905158188,1.1074883537602613,mantle_cell,males,subtype
period,2010,1.0290185793548052,0.9635121825836555,1.0950113357792568,mantle_cell,males,subtype
period,2011,1.007334819325333,0.9540306966901827,1.06441117793829,mantle_cell,males,subtype
period,2012,0.9849308785266587,0.9290531199043889,1.047172414013308,mantle_cell,males,subtype
period,2013,0.971868740110619,0.9062392504125184,1.0450539349374608,mantle_cell,males,subtype
period,2014,0.9783028707523995,0.9123339788860813,1.049652454298137,mantle_cell,males,subtype
period,2015,1.0128067061893091,0.9574137644851151,1.0707407206790847,mantle_cell,males,subtype
period,2016,1.0575605736298015,1.000874401647742,1.1134790506395733,mantle_cell,males,subtype
period,2017,1.0807703682077319,1.009249060451094,1.1575518115780934,mantle_cell,males,subtype
period,2018,1.0621717444983525,1.002001355800405,1.1262283386625727,mantle_cell,males,subtype
period,2019,1.013809757188668,0.9753969627206129,1.0505161465379695,mantle_cell,males,subtype
period,2020,0.9517389949024722,0.9075524211181837,1.0003139803901098,mantle_cell,males,subtype
period,2021,0.8910730214586821,0.8189390649811945,0.977982989637329,mantle_cell,males,subtype
cohort,1913,0.34739004118897027,0.25136782427955495,0.46815713529797026,mantle_cell,males,subtype
cohort,1914,0.3630304357207921,0.26733555191559727,0.48159719355241004,mantle_cell,males,subtype
cohort,1915,0.3795264923201364,0.2830490488975224,0.49780638582887193,mantle_cell,males,subtype
cohort,1916,0.3965683058517865,0.2990589341350166,0.5145611497601141,mantle_cell,males,subtype
cohort,1917,0.41465895181608,0.3159849368091782,0.5326810752940699,mantle_cell,males,subtype
cohort,1918,0.4336615359779176,0.33641153018583764,0.549781464589371,mantle_cell,males,subtype
cohort,1919,0.45268555124117293,0.35655630955678824,0.5682856175847806,mantle_cell,males,subtype
cohort,1920,0.47340938918162645,0.37853429049609066,0.5844417247497526,mantle_cell,males,subtype
cohort,1921,0.4939245849345566,0.4019052579082919,0.603614022482509,mantle_cell,males,subtype
cohort,1922,0.5157318036330152,0.4260223841159925,0.6220254568737704,mantle_cell,males,subtype
cohort,1923,0.5388830925520425,0.4487207119423496,0.642485461136113,mantle_cell,males,subtype
cohort,1923.5,0.5508202963103883,0.4622709119766704,0.6522696878920629,mantle_cell,males,subtype
cohort,1924,0.5632564484814693,0.4769077822433851,0.6621222743840011,mantle_cell,males,subtype
cohort,1924.5,0.5757611194371258,0.4909255771258278,0.6750321480226783,mantle_cell,males,subtype
cohort,1925,0.5888236367953934,0.5030963274209296,0.6876996368097542,mantle_cell,males,subtype
cohort,1925.5,0.6025621984162022,0.5175706468173437,0.6998562508634841,mantle_cell,males,subtype
cohort,1926,0.6157135371651441,0.5300695092782415,0.7137714871959605,mantle_cell,males,subtype
cohort,1926.5,0.6290079243170614,0.5457964165194431,0.7271961472774434,mantle_cell,males,subtype
cohort,1927,0.6427024870403311,0.5599284088116807,0.7407571248315535,mantle_cell,males,subtype
cohort,1927.5,0.6562472575047935,0.5747599187752939,0.754014848851911,mantle_cell,males,subtype
cohort,1928,0.6709030427006017,0.5902755330546843,0.767349416935288,mantle_cell,males,subtype
cohort,1928.5,0.686103788604288,0.6071257138584357,0.77919894930625,mantle_cell,males,subtype
cohort,1929,0.7007503921298298,0.621687548171074,0.7913692320228444,mantle_cell,males,subtype
cohort,1929.5,0.7159764140449517,0.6387413337723704,0.8043170105720262,mantle_cell,males,subtype
cohort,1930,0.7318879113467901,0.6556161838227677,0.818743085353304,mantle_cell,males,subtype
cohort,1930.5,0.7474538326296819,0.6703727963013817,0.832436224722458,mantle_cell,males,subtype
cohort,1931,0.7628941485688114,0.6863276784923318,0.8466833898564184,mantle_cell,males,subtype
cohort,1931.5,0.7773121933359841,0.7003216953905622,0.8597921776209935,mantle_cell,males,subtype
cohort,1932.5,0.8039403284087681,0.7260801097909567,0.8837951013768892,mantle_cell,males,subtype
cohort,1933.5,0.8273578811668354,0.7494400669793732,0.9093083357755302,mantle_cell,males,subtype
cohort,1934.5,0.8453866309233382,0.7683799206885285,0.9268731520864688,mantle_cell,males,subtype
cohort,1935.5,0.8571273807840742,0.780890384568876,0.938375995139417,mantle_cell,males,subtype
cohort,1936.5,0.8608915399809018,0.7884826256153018,0.9373208598750219,mantle_cell,males,subtype
cohort,1937.5,0.8563996714825239,0.786924550709429,0.9310867902579324,mantle_cell,males,subtype
cohort,1938.5,0.8426443864738069,0.7794073349459736,0.9118468530192356,mantle_cell,males,subtype
cohort,1939.5,0.8238755603892038,0.7618856118230795,0.8927990643741353,mantle_cell,males,subtype
cohort,1940.5,0.8047835347312763,0.7395651353425301,0.8731791155579132,mantle_cell,males,subtype
cohort,1941.5,0.7878955254485408,0.7212562650886349,0.857342926107908,mantle_cell,males,subtype
cohort,1942.5,0.7764915500752545,0.706625902101689,0.8464686710397055,mantle_cell,males,subtype
cohort,1943.5,0.7742623557036319,0.7026807141504355,0.8468580260630524,mantle_cell,males,subtype
cohort,1944.5,0.7854211592169944,0.7124125116841725,0.8609725697381593,mantle_cell,males,subtype
cohort,1945.5,0.8135474432189511,0.742421640051755,0.884523897953026,mantle_cell,males,subtype
cohort,1946.5,0.8556264303893109,0.791537206717523,0.9238000364381196,mantle_cell,males,subtype
cohort,1947.5,0.9089154285621304,0.8499329950826044,0.9708833877176958,mantle_cell,males,subtype
cohort,1948.5,0.9695806669811997,0.9203468370874973,1.0238257976015226,mantle_cell,males,subtype
cohort,1949.5,1.0323775959174695,0.9898891462849736,1.0820445849933613,mantle_cell,males,subtype
cohort,1950.5,1.0921841735911377,1.048192033755876,1.1415033952541322,mantle_cell,males,subtype
cohort,1951.5,1.1399623484746955,1.0860639503485707,1.1994099477149067,mantle_cell,males,subtype
cohort,1952.5,1.1760083713918998,1.1125782330718497,1.247963195412015,mantle_cell,males,subtype
cohort,1953.5,1.1988099939729358,1.1258884231220223,1.2866271028508949,mantle_cell,males,subtype
cohort,1954.5,1.2107490134566261,1.1273049326026698,1.312436901202887,mantle_cell,males,subtype
cohort,1955.5,1.2139999835484234,1.120092951968952,1.3264225178435476,mantle_cell,males,subtype
cohort,1956.5,1.207968755211911,1.1008407277707986,1.3344854383581184,mantle_cell,males,subtype
cohort,1957.5,1.1955088669668865,1.0805233274604882,1.3388720575676598,mantle_cell,males,subtype
cohort,1958.5,1.177835147982906,1.053966521819598,1.3326289052868392,mantle_cell,males,subtype
cohort,1959.5,1.1582342869161835,1.024247118456642,1.3264005666223517,mantle_cell,males,subtype
cohort,1960.5,1.137481891600772,0.9947125338562095,1.3176045799125065,mantle_cell,males,subtype
cohort,1961.5,1.116134340237834,0.9655269162540201,1.305975042549983,mantle_cell,males,subtype
cohort,1962.5,1.096723596706927,0.9356637852616375,1.2957010626351735,mantle_cell,males,subtype
cohort,1963.5,1.0761376471978676,0.906225773005071,1.285517435770313,mantle_cell,males,subtype
cohort,1964.5,1.0555326473707198,0.8788740176210522,1.2740001370424352,mantle_cell,males,subtype
cohort,1965.5,1.0378127705073772,0.8505113172547883,1.2596640104370438,mantle_cell,males,subtype
cohort,1966.5,1.017792911546349,0.8226506224206425,1.2533594890571347,mantle_cell,males,subtype
cohort,1967.5,0.9982651781254266,0.7958095307285475,1.2457167014695283,mantle_cell,males,subtype
cohort,1968.5,0.9810735009879787,0.7727328805112609,1.2369629075085193,mantle_cell,males,subtype
cohort,1969.5,0.9626006274801383,0.7510565496175227,1.2305502628430793,mantle_cell,males,subtype
cohort,1970.5,0.9447475624469757,0.7299883099052605,1.2266618638421296,mantle_cell,males,subtype
cohort,1971.5,0.925946496612037,0.7094031076626283,1.2227858371314466,mantle_cell,males,subtype
cohort,1972.5,0.9096466304047108,0.686652566049244,1.2176539989719986,mantle_cell,males,subtype
cohort,1973.5,0.8929016527987512,0.6646417005543858,1.2118056156660026,mantle_cell,males,subtype
cohort,1974.5,0.8757039703486922,0.6428378874583115,1.205638052795432,mantle_cell,males,subtype
cohort,1975.5,0.8600618284748374,0.6217493566773079,1.1961879523963634,mantle_cell,males,subtype
cohort,1976.5,0.8438478513336402,0.6013526430958777,1.1877232788147127,mantle_cell,males,subtype
cohort,1977.5,0.8269493335922063,0.5816250513810978,1.1794111020605071,mantle_cell,males,subtype
cohort,1978.5,0.8120315875739064,0.5625837763576608,1.1711571036018478,mantle_cell,males,subtype
cohort,1979.5,0.7967352828697039,0.5441987910268454,1.1637144894507616,mantle_cell,males,subtype
cohort,1980.5,0.7816802247318628,0.5264146190061763,1.1586621337297494,mantle_cell,males,subtype
cohort,1981.5,0.7671112654779904,0.5092116259705675,1.1537375347021757,mantle_cell,males,subtype
cohort,1982.5,0.7528117479025773,0.4925708192366378,1.1488842584736751,mantle_cell,males,subtype
cohort,1983.5,0.7389882496395221,0.47613500665281977,1.144028669570884,mantle_cell,males,subtype
cohort,1984.5,0.7259295502371632,0.46049414472181566,1.1390904972433953,mantle_cell,males,subtype
cohort,1985.5,0.7125882821695192,0.4453824744785205,1.1341737743036102,mantle_cell,males,subtype
cohort,1986.5,0.6994520266635182,0.4309602718189374,1.1273641276803668,mantle_cell,males,subtype
cohort,1987.5,0.6870843650387566,0.41717716581109304,1.1244856122765547,mantle_cell,males,subtype
cohort,1988.5,0.674766403161861,0.4035440049146008,1.1197819074982875,mantle_cell,males,subtype
cohort,1989.5,0.6628028382524033,0.3903563697217416,1.1150590060997765,mantle_cell,males,subtype
cohort,1990.5,0.6510182581759232,0.3775997006425744,1.1103561084025606,mantle_cell,males,subtype
cohort,1991.5,0.6394432072751585,0.3652599138885369,1.1056224462956457,mantle_cell,males,subtype
cohort,1992.5,0.6280739601275731,0.35332338592345,1.1008957487992561,mantle_cell,males,subtype
cohort,1993.5,0.6169068575486287,0.34177693842265094,1.096189266526222,mantle_cell,males,subtype
cohort,1994.5,0.6056651753107032,0.3306078237236624,1.0915029129819016,mantle_cell,males,subtype
cohort,1995.5,0.5947891036127244,0.31980371075232306,1.0870037285535314,mantle_cell,males,subtype
cohort,1996.5,0.5836540190667648,0.30935267140885037,1.0835448210390994,mantle_cell,males,subtype
cohort,1997.5,0.5728062826485774,0.2992433841722942,1.079593226486585,mantle_cell,males,subtype
cohort,1998.5,0.5622246278891951,0.28946939707231345,1.0744541997358903,mantle_cell,males,subtype
cohort,1999.5,0.5516223891453091,0.2800148861097144,1.0693397081892502,mantle_cell,males,subtype
cohort,2000.5,0.541777595563731,0.27110901496135004,1.064249634478308,mantle_cell,males,subtype
cohort,2001.5,0.5319439714896714,0.26285062234286266,1.0594451676226317,mantle_cell,males,subtype
cohort,2002.5,0.5222888941905542,0.25484532555652223,1.0549601590362543,mantle_cell,males,subtype
cohort,2003.5,0.5126780833643302,0.24708594726321267,1.0504941697628103,mantle_cell,males,subtype
cohort,2004.5,0.5031356035928152,0.2393860746365828,1.046047119044919,mantle_cell,males,subtype
cohort,2005.5,0.49377074667268933,0.23161338758346645,1.041618926468426,mantle_cell,males,subtype
cohort,2006.5,0.48472410306140834,0.22409307462281092,1.0372546423374136,mantle_cell,males,subtype
cohort,2007.5,0.47587884164742167,0.21681694130793913,1.0332588082411327,mantle_cell,males,subtype
cohort,2008.5,0.46670915546951264,0.20977705926208257,1.029278381014816,mantle_cell,males,subtype
cohort,2009.5,0.45802817504413784,0.2029657575391871,1.0253133012106141,mantle_cell,males,subtype
cohort,2010.5,0.44971213491672,0.196375614265235,1.0213635096101985,mantle_cell,males,subtype
cohort,2011.5,0.4415471312966042,0.1899994485509671,1.017428947223866,mantle_cell,males,subtype
age,9.5,0.0012777872368559004,3.960116075616548e-4,0.004325759558443115,mantle_cell,females,subtype
age,19.5,0.0045634836812091396,0.001692492885783118,0.012394198682326876,mantle_cell,females,subtype
age,29.5,0.01619540549228248,0.007424602480978037,0.03552121560188533,mantle_cell,females,subtype
age,39.5,0.0574676330977516,0.03262965475344701,0.10231077780296315,mantle_cell,females,subtype
age,49.5,0.2041272956250012,0.14033460231632325,0.29405233028400163,mantle_cell,females,subtype
age,59.5,0.7238948267250838,0.5974180667252872,0.8719537414273579,mantle_cell,females,subtype
age,69.5,2.2503316985242856,2.023149974639071,2.492290768567617,mantle_cell,females,subtype
age,79.5,3.935007029561468,3.2677157878676883,4.801798562534933,mantle_cell,females,subtype
age,90,4.663199482692532,3.4865942470403737,6.195090936201242,mantle_cell,females,subtype
period,2003,0.8893396995518857,0.7685477132654064,1.0283902961039846,mantle_cell,females,subtype
period,2004,0.9061862368767762,0.8202702687613724,1.0010923173692603,mantle_cell,females,subtype
period,2005,0.9224301952319699,0.8705484607498875,0.9812758788096555,mantle_cell,females,subtype
period,2006,0.9415100265378762,0.9090304215942266,0.9764387697861896,mantle_cell,females,subtype
period,2007,0.9599817938598181,0.9084653935510751,1.0203322005217317,mantle_cell,females,subtype
period,2008,0.9825181343709066,0.9003713722359734,1.0821525243306735,mantle_cell,females,subtype
period,2009,1.0104236932170951,0.9082291270248195,1.1330199503384213,mantle_cell,females,subtype
period,2010,1.0481440138730573,0.9442136662945614,1.1658201899491742,mantle_cell,females,subtype
period,2011,1.096171986480142,1.0004464282517982,1.2012119984842502,mantle_cell,females,subtype
period,2012,1.1464975129465182,1.0416674342599352,1.254263791089584,mantle_cell,females,subtype
period,2013,1.1775377236524727,1.0515850228588666,1.3184615641914326,mantle_cell,females,subtype
period,2014,1.1784078812758656,1.047844513651981,1.3155859415563045,mantle_cell,females,subtype
period,2015,1.1373192417300748,1.028881484646949,1.242251206206684,mantle_cell,females,subtype
period,2016,1.0753932762762595,0.9746371819512301,1.1783742829544008,mantle_cell,females,subtype
period,2017,1.0114992081304277,0.9021066298044228,1.1309167895039725,mantle_cell,females,subtype
period,2018,0.9594945812195068,0.8674441588354753,1.0549679520337945,mantle_cell,females,subtype
period,2019,0.9173494061315781,0.8672700506178176,0.9744754005799487,mantle_cell,females,subtype
period,2020,0.882594110497847,0.8156983412043177,0.9619241687990913,mantle_cell,females,subtype
period,2021,0.8490422584922377,0.7264585342831342,0.9943153023184264,mantle_cell,females,subtype
cohort,1913,0.446436873274741,0.28644605686199154,0.7269767656261317,mantle_cell,females,subtype
cohort,1914,0.4615467817112197,0.30329821850248095,0.7375352081350937,mantle_cell,females,subtype
cohort,1915,0.4783498979644346,0.3204721612250312,0.7500316493532931,mantle_cell,females,subtype
cohort,1916,0.49474987712898005,0.33807768139024363,0.7581951951313337,mantle_cell,females,subtype
cohort,1917,0.5133433332653821,0.3594735507840029,0.7674811613834811,mantle_cell,females,subtype
cohort,1918,0.5320414590615861,0.38101661406653775,0.781350422104643,mantle_cell,females,subtype
cohort,1919,0.5529122310468257,0.4061021310185185,0.7946443647175196,mantle_cell,females,subtype
cohort,1920,0.574630244744849,0.4298844382200022,0.8078774014464879,mantle_cell,females,subtype
cohort,1921,0.597290866349746,0.4514099287026213,0.8219722088849754,mantle_cell,females,subtype
cohort,1922,0.6202424837589191,0.47447798166457594,0.836003990449347,mantle_cell,females,subtype
cohort,1923,0.6420780584086119,0.4998210836319779,0.8510664226686159,mantle_cell,females,subtype
cohort,1923.5,0.6540921573713003,0.5131568555897721,0.8575020930409651,mantle_cell,females,subtype
cohort,1924,0.6659040423792846,0.526855680283232,0.8649384999437885,mantle_cell,females,subtype
cohort,1924.5,0.6785115934922609,0.5386600930920213,0.8750549492559879,mantle_cell,females,subtype
cohort,1925,0.6905255028202401,0.550472898780344,0.884717578051543,mantle_cell,females,subtype
cohort,1925.5,0.7025507421301945,0.5627363786663967,0.8928139826412582,mantle_cell,females,subtype
cohort,1926,0.7151284262141188,0.5750243061057032,0.9001951185837209,mantle_cell,females,subtype
cohort,1926.5,0.7278553911583369,0.5889026281444164,0.9095511468421149,mantle_cell,females,subtype
cohort,1927,0.7396329883002779,0.6022431864816545,0.9176989170832311,mantle_cell,females,subtype
cohort,1927.5,0.750914046773007,0.6160133208500618,0.9315282615631264,mantle_cell,females,subtype
cohort,1928,0.7623542407607602,0.6297947547627117,0.9469879975246221,mantle_cell,females,subtype
cohort,1928.5,0.7754888395438887,0.6397832509266295,0.9605590712714823,mantle_cell,females,subtype
cohort,1929,0.7862515608294669,0.6514203079255475,0.9713598021318264,mantle_cell,females,subtype
cohort,1929.5,0.7966405424808631,0.6625873694839589,0.9809925795829043,mantle_cell,females,subtype
cohort,1930,0.8073381107350424,0.6710990634843876,0.9944809882090533,mantle_cell,females,subtype
cohort,1930.5,0.8171831770467349,0.6807118006078443,1.0023403340273067,mantle_cell,females,subtype
cohort,1931,0.8265577023978847,0.687275376815588,1.0133418401044556,mantle_cell,females,subtype
cohort,1931.5,0.8324099767712061,0.6949733444485613,1.0239648688479732,mantle_cell,females,subtype
cohort,1932.5,0.8446481374841779,0.7044566840304323,1.034651140876855,mantle_cell,females,subtype
cohort,1933.5,0.8488285828257776,0.7113611237425079,1.0271010902024813,mantle_cell,females,subtype
cohort,1934.5,0.8481337368124084,0.7175656861965491,1.008064233179237,mantle_cell,females,subtype
cohort,1935.5,0.8370963563166947,0.714899829561547,0.9940563128251538,mantle_cell,females,subtype
cohort,1936.5,0.8262980646398408,0.7096208303638386,0.961080204877947,mantle_cell,females,subtype
cohort,1937.5,0.8096504039581364,0.6965162900204963,0.9334817638113699,mantle_cell,females,subtype
cohort,1938.5,0.7949889116618023,0.6848037073319116,0.9167427736584693,mantle_cell,females,subtype
cohort,1939.5,0.7837657471324417,0.6761922950858665,0.9075447744202441,mantle_cell,females,subtype
cohort,1940.5,0.7791064351034616,0.6724742962780619,0.9090050499655103,mantle_cell,females,subtype
cohort,1941.5,0.7859913487096268,0.675418352281618,0.9227984308689913,mantle_cell,females,subtype
cohort,1942.5,0.8045648071873679,0.6897233050919211,0.9384590249941608,mantle_cell,females,subtype
cohort,1943.5,0.8329510916522607,0.7265717958553466,0.9586046653158742,mantle_cell,females,subtype
cohort,1944.5,0.8728638915236637,0.7736383258555418,0.9912323551444877,mantle_cell,females,subtype
cohort,1945.5,0.9217571469553927,0.8269556443675611,1.0291076968876867,mantle_cell,females,subtype
cohort,1946.5,0.9763782935785323,0.8868024238189505,1.0766459581255925,mantle_cell,females,subtype
cohort,1947.5,1.0357117953326855,0.9492447369981241,1.125801374236409,mantle_cell,females,subtype
cohort,1948.5,1.0936685028649982,0.998437931742235,1.1824765226365004,mantle_cell,females,subtype
cohort,1949.5,1.1492171905241886,1.0441010366403467,1.255439135295127,mantle_cell,females,subtype
cohort,1950.5,1.1967218958326495,1.0740964462947353,1.3258468930696172,mantle_cell,females,subtype
cohort,1951.5,1.2360313505002336,1.0934258267717551,1.390373703513816,mantle_cell,females,subtype
cohort,1952.5,1.2679505275477858,1.1091182510064799,1.4379242444274363,mantle_cell,females,subtype
cohort,1953.5,1.2914136819405901,1.116270014545404,1.4918176866725588,mantle_cell,females,subtype
cohort,1954.5,1.3083039683496502,1.1160194150911849,1.5330785229633386,mantle_cell,females,subtype
cohort,1955.5,1.3192363165062186,1.102253951239217,1.5732221662702608,mantle_cell,females,subtype
cohort,1956.5,1.3253590203410603,1.0879448147266182,1.6173353493628826,mantle_cell,females,subtype
cohort,1957.5,1.3259009491623335,1.0683624851810183,1.6556198328029874,mantle_cell,females,subtype
cohort,1958.5,1.3265954496759136,1.051057915991787,1.6786334668343252,mantle_cell,females,subtype
cohort,1959.5,1.3271385209641102,1.0294928781314538,1.7120902223757815,mantle_cell,females,subtype
cohort,1960.5,1.3265250597695857,1.0082542164332202,1.7489641993141607,mantle_cell,females,subtype
cohort,1961.5,1.3290558040017562,0.9866765066284363,1.7857713999477718,mantle_cell,females,subtype
cohort,1962.5,1.3294219110039565,0.9621138374147403,1.8319378608517016,mantle_cell,females,subtype
cohort,1963.5,1.3276789576197725,0.9392946490799866,1.8670658747717412,mantle_cell,females,subtype
cohort,1964.5,1.3277560834550446,0.9177656242080874,1.9142750229602004,mantle_cell,females,subtype
cohort,1965.5,1.329791550764758,0.8943936132139513,1.9514117370804471,mantle_cell,females,subtype
cohort,1966.5,1.3349036126304816,0.8752879820467091,1.9988501510825765,mantle_cell,females,subtype
cohort,1967.5,1.3340116392612513,0.8538200355969147,2.0469590757580454,mantle_cell,females,subtype
cohort,1968.5,1.3328586532687705,0.8331990866787053,2.0987172855629663,mantle_cell,females,subtype
cohort,1969.5,1.3327055316963135,0.8132514251194761,2.151336373012963,mantle_cell,females,subtype
cohort,1970.5,1.333517362823025,0.7938690597553145,2.201414231822694,mantle_cell,females,subtype
cohort,1971.5,1.333640056874146,0.7724425785883507,2.2564590260710866,mantle_cell,females,subtype
cohort,1972.5,1.334380176781028,0.7523290229410478,2.310636577804332,mantle_cell,females,subtype
cohort,1973.5,1.3358275031232356,0.7351010791502344,2.362568335877425,mantle_cell,females,subtype
cohort,1974.5,1.335226483264338,0.7183614811379957,2.4214583221484016,mantle_cell,females,subtype
cohort,1975.5,1.3352452152370833,0.7004362467775855,2.4817681305661825,mantle_cell,females,subtype
cohort,1976.5,1.3350706293743806,0.6811848892156896,2.54367150370048,mantle_cell,females,subtype
cohort,1977.5,1.3351656905376132,0.6624629810502765,2.6086614641029082,mantle_cell,females,subtype
cohort,1978.5,1.333749079863851,0.6464021303194377,2.675311899050014,mantle_cell,females,subtype
cohort,1979.5,1.3336331379227409,0.6313474346817559,2.747395573681814,mantle_cell,females,subtype
cohort,1980.5,1.3328830013343762,0.6166655309494529,2.821641214581295,mantle_cell,females,subtype
cohort,1981.5,1.329996448645182,0.6023915663671402,2.893400078058316,mantle_cell,females,subtype
cohort,1982.5,1.3305931197629897,0.5884480278952947,2.9593055515480473,mantle_cell,females,subtype
cohort,1983.5,1.3299162187167903,0.5748272659645157,3.0349945813002126,mantle_cell,females,subtype
cohort,1984.5,1.328490521898019,0.5615218081103482,3.1125377046772704,mantle_cell,females,subtype
cohort,1985.5,1.3291130091131582,0.5485243548726267,3.191955232945612,mantle_cell,females,subtype
cohort,1986.5,1.329580831061706,0.5358277757897643,3.273388231503593,mantle_cell,females,subtype
cohort,1987.5,1.330320618230973,0.5232606046341317,3.35689897295552,mantle_cell,females,subtype
cohort,1988.5,1.3310621720526272,0.5113095398480474,3.4425404758549494,mantle_cell,females,subtype
cohort,1989.5,1.3319603549678183,0.499580707575688,3.530613441156477,mantle_cell,females,subtype
cohort,1990.5,1.3322625730083548,0.48785780535889606,3.620942480341733,mantle_cell,females,subtype
cohort,1991.5,1.3313848652090656,0.4765286316567354,3.713582665072887,mantle_cell,females,subtype
cohort,1992.5,1.331729575029348,0.46550667474131624,3.8085931312049413,mantle_cell,females,subtype
cohort,1993.5,1.3309143959342808,0.45490124661832204,3.9059344475643294,mantle_cell,females,subtype
cohort,1994.5,1.329847709416656,0.4447389973658591,4.005729841060029,mantle_cell,females,subtype
cohort,1995.5,1.32828077896722,0.43413489661814675,4.108038989102141,mantle_cell,females,subtype
cohort,1996.5,1.3267157657221524,0.4238390177135354,4.212797620672735,mantle_cell,females,subtype
cohort,1997.5,1.3251526672553298,0.41400721698278137,4.319340074057472,mantle_cell,females,subtype
cohort,1998.5,1.3252175332324043,0.4044034894789713,4.420204741611329,mantle_cell,females,subtype
cohort,1999.5,1.3259502094529223,0.3950225443587187,4.5191789382920335,mantle_cell,females,subtype
cohort,2000.5,1.3276849812527218,0.3858592135183553,4.620369413407725,mantle_cell,females,subtype
cohort,2001.5,1.3293394043942903,0.37690844874648816,4.723825797657063,mantle_cell,females,subtype
cohort,2002.5,1.329585026660339,0.36816531894261356,4.829598833217613,mantle_cell,females,subtype
cohort,2003.5,1.3298313527536774,0.35962500740026154,4.94025160582848,mantle_cell,females,subtype
cohort,2004.5,1.3300783830501517,0.3512828091531643,5.063054093007924,mantle_cell,females,subtype
cohort,2005.5,1.3303261179260752,0.34313412838299945,5.18890941677127,mantle_cell,females,subtype
cohort,2006.5,1.3295732417572883,0.3351744758872677,5.3178934761193695,mantle_cell,females,subtype
cohort,2007.5,1.3286148692703326,0.3273994666059154,5.450407853655237,mantle_cell,females,subtype
cohort,2008.5,1.3275290625397858,0.31980481720533904,5.586409754529583,mantle_cell,females,subtype
cohort,2009.5,1.3261052140260876,0.31238634371843926,5.725805962378897,mantle_cell,females,subtype
cohort,2010.5,1.32468292177467,0.30513995923942533,5.86868121072471,mantle_cell,females,subtype
cohort,2011.5,1.3232621840539174,0.29806167167209513,6.015122348845978,mantle_cell,females,subtype
