scenario,year,subtype,sex,duration,prev_mid,prev_p025,prev_p975,prev_mean
conservative,2042,total,females,10,32250.816196385662,31160.24274308311,33337.39132411036,32267.364550730457
conservative,2043,total,females,10,32678.322722362172,31538.008653889567,33818.99186072834,32691.068705440186
conservative,2044,total,females,10,33086.30581950368,31896.50634355748,34288.487645910405,33099.43419319724
conservative,2045,total,females,10,33477.888882702384,32249.418619479413,34744.64485323128,33493.79475922541
conservative,2012,total,persons,10,32099.96493224465,31809.588527776228,32388.760262576463,32101.524987001092
conservative,2013,total,persons,10,33354.31883379599,33072.58669609865,33623.62430770136,33354.833918122175
conservative,2014,total,persons,10,34774.06616827568,34510.24080241339,35030.9400764294,34772.6276074891
conservative,2015,total,persons,10,35972.44840244962,35713.49273799396,36230.39200789853,35971.15385562697
conservative,2016,total,persons,10,37371.184191272274,37123.170102566655,37615.97931360806,37372.96159956525
conservative,2017,total,persons,10,38925.46400210455,38699.77832995554,39149.50989122552,38928.00442543004
conservative,2018,total,persons,10,40331.54084409843,40134.086939993715,40525.26406560939,40333.25567646099
conservative,2019,total,persons,10,41763.12567648347,41574.430158558345,41939.54422395015,41760.47825591698
conservative,2020,total,persons,10,43458.69136437887,43254.86983667276,43670.85309906862,43459.55551841094
conservative,2021,total,persons,10,44759.49959837969,44483.15271191989,45020.99261842059,44753.00230051125
conservative,2022,total,persons,10,46114.005953907166,45833.28446158594,46376.06805110195,46106.936509043066
conservative,2023,total,persons,10,47599.355691476754,47287.309945616034,47895.518103780894,47598.25332484899
conservative,2024,total,persons,10,48998.68589254774,48620.28017830525,49342.340810338996,48995.3104260669
conservative,2025,total,persons,10,50520.08335923217,50076.27519856722,50949.18285350478,50519.98255206398
conservative,2026,total,persons,10,52016.89892907273,51461.84996868291,52566.71036249568,52014.068200688685
conservative,2027,total,persons,10,53470.13566387928,52799.56404510215,54090.693400903474,53465.4885763544
conservative,2028,total,persons,10,55037.18787341271,54298.10382593136,55776.743526267535,55039.40168179562
conservative,2029,total,persons,10,56501.17889238699,55673.285534383904,57325.078611871875,56506.127923658394
conservative,2030,total,persons,10,57722.69827255116,56801.920074091984,58630.08622346455,57727.645254902964
conservative,2031,total,persons,10,59157.51018041786,58133.69581503565,60127.77838344345,59153.355585481615
conservative,2032,total,persons,10,60492.36803290705,59419.52314550149,61500.798610053665,60485.84390553958
conservative,2033,total,persons,10,61761.646889712516,60672.64535730288,62814.65637882921,61762.50341627273
conservative,2034,total,persons,10,62996.839719757794,61865.20690962063,64118.95806141758,62990.81426727814
conservative,2035,total,persons,10,64173.13707287312,63007.928785828626,65332.720385209104,64170.756995783864
conservative,2036,total,persons,10,65307.47164184171,64095.368580022965,66539.73205227105,65307.08949438149
conservative,2037,total,persons,10,66399.44224231984,65153.6384408247,67698.18263472903,66398.03398322001
conservative,2038,total,persons,10,67438.70951441926,66139.62110955725,68821.4472361285,67440.59833427129
conservative,2039,total,persons,10,68414.61092661525,67079.97704823237,69854.12030469747,68433.49466078884
conservative,2040,total,persons,10,69359.83120207395,67964.71485033621,70850.29403001445,69376.21276054304
conservative,2041,total,persons,10,70264.27969339772,68813.7943056767,71801.55892169633,70269.84686269505
conservative,2042,total,persons,10,71116.81273508075,69588.99354884583,72720.52352583398,71121.54189958402
conservative,2043,total,persons,10,71918.87453261597,70321.0329006169,73580.85421068381,71931.02594107161
conservative,2044,total,persons,10,72704.67522557065,71033.6972819039,74411.83722023632,72702.61910051858
conservative,2045,total,persons,10,73438.73284425352,71675.61833745989,75242.91021737354,73440.21433404168
conservative,2012,dlbcl,persons,40,15299.774102364445,13321.582479778344,17391.740142742958,15306.00107100791
conservative,2013,dlbcl,persons,40,16007.42164857093,13941.14722032168,18223.941379551867,16021.424005211531
conservative,2014,dlbcl,persons,40,16762.380594951894,14589.36972501861,19090.1643568336,16777.73588748028
conservative,2015,dlbcl,persons,40,17454.02291455308,15213.683244330907,19912.19068728912,17496.299132069147
conservative,2016,dlbcl,persons,40,18205.604954503877,15893.702286412212,20758.476280548395,18246.527224554717
conservative,2017,dlbcl,persons,40,18938.291249156522,16575.333298397763,21596.37007282496,18985.3942533578
conservative,2018,dlbcl,persons,40,19713.086933839724,17295.134881726754,22452.413251553262,19754.35889858971
conservative,2019,dlbcl,persons,40,20521.049633876988,18077.926972114357,23350.76886591734,20571.922321828395
conservative,2020,dlbcl,persons,40,21384.61958975102,18912.78343189331,24301.385486579133,21452.32796155015
conservative,2021,dlbcl,persons,40,22235.284769986323,19723.23458756679,25217.413734243135,22307.23153020409
conservative,2022,dlbcl,persons,40,22989.943127460945,20549.302481061994,25976.82275326518,23077.483176143774
conservative,2023,dlbcl,persons,40,23744.647112067687,21323.07517538462,26737.461434174784,23854.106559689317
conservative,2024,dlbcl,persons,40,24523.1433750343,22117.84478892863,27470.963041543775,24622.861585112405
conservative,2025,dlbcl,persons,40,25275.943571841803,22895.365384667708,28274.739935527796,25386.070122599147
conservative,2026,dlbcl,persons,40,26035.49114560135,23685.05596428837,28978.592098421443,26150.899045112983
conservative,2027,dlbcl,persons,40,26801.270154476264,24476.042293705083,29641.086457467838,26898.99549499667
conservative,2028,dlbcl,persons,40,27552.681442728375,25390.141828728458,30297.86117466385,27643.499864818077
conservative,2029,dlbcl,persons,40,28308.02940902431,26157.24870527471,30923.979271351145,28381.507262951636
conservative,2030,dlbcl,persons,40,29031.672255745856,26861.15730940033,31495.659361730002,29096.255054295892
conservative,2031,dlbcl,persons,40,29723.853437106052,27643.599702056566,32071.498045783803,29790.682267507713
conservative,2032,dlbcl,persons,40,30421.484461493128,28446.008022366328,32641.660208228754,30463.684818812748
conservative,2033,dlbcl,persons,40,31114.576964932457,29158.518827409254,33216.31194604437,31121.28141174831
conservative,2034,dlbcl,persons,40,31766.30139578945,29824.152953625224,33820.33183868235,31765.478198961064
conservative,2035,dlbcl,persons,40,32391.13760574926,30441.70122817343,34446.16155304661,32386.27803879954
conservative,2036,dlbcl,persons,40,33012.1264574222,31061.33227249084,34908.593832034596,32991.23350309711
conservative,2037,dlbcl,persons,40,33619.38867320268,31631.580779566648,35512.98444764443,33589.327526206704
conservative,2038,dlbcl,persons,40,34197.96892664079,32218.849426030138,36202.770165419424,34176.132934339
conservative,2039,dlbcl,persons,40,34764.829955622525,32760.95426258123,36868.99157661848,34747.06326071376
conservative,2040,dlbcl,persons,40,35323.040711546484,33146.71451992897,37584.13870310009,35285.8237569084
conservative,2041,dlbcl,persons,40,35852.18475281795,33530.59273139484,38210.878887654675,35804.773091525756
conservative,2042,dlbcl,persons,40,36325.7408372645,33844.059436636635,38756.675679428925,36298.164722568734
conservative,2043,dlbcl,persons,40,36799.87835517461,34177.658185313885,39370.272612037006,36782.03129254097
conservative,2044,dlbcl,persons,40,37221.27311634063,34439.698932215644,40114.79582727441,37243.926032934505
conservative,2045,dlbcl,persons,40,37641.542775666625,34685.08765707812,40675.71941995507,37671.80158454145
conservative,2012,follicular,persons,40,13943.298655407685,12680.230579639656,15377.434061314074,13969.170716135704
conservative,2013,follicular,persons,40,14532.118043602746,13207.179480945695,16036.28160861159,14558.18478308565
