year,prev_mid,prev_p025,prev_p975,prev_mean,duration,subtype,sex
2019,3113.741067249639,3100.2820349466665,3127.747611267418,3113.9383329285574,5,hodgkin,persons
2020,3205.9743090168886,3191.360900544814,3219.242069408202,3205.664932190243,5,hodgkin,persons
2021,3299.2136049868213,3283.3468584271263,3313.081595729064,3299.124157702202,5,hodgkin,persons
2022,3366.878935075044,3327.7877898605548,3403.7821608838135,3366.8199968394806,5,hodgkin,persons
2023,3488.8273463102933,3419.23482512119,3555.972380550721,3488.4146613220705,5,hodgkin,persons
2024,3580.5589928223917,3483.5046586353415,3679.4562632311063,3580.921534032337,5,hodgkin,persons
2025,3652.3388634599128,3525.868025456194,3783.4610354499114,3653.636817946585,5,hodgkin,persons
2026,3725.21852403524,3570.723985237675,3889.9158684630056,3727.5886504421487,5,hodgkin,persons
2027,3824.0798279864584,3664.663456808877,3989.3210632139794,3825.708137075333,5,hodgkin,persons
2028,3919.5420555109026,3753.447850713623,4087.2333453295137,3919.8979380356327,5,hodgkin,persons
2029,4012.729507684571,3839.3450294351337,4182.565786223747,4012.2264586184733,5,hodgkin,persons
2030,4102.186933465304,3924.5707098419884,4278.693173660699,4102.39969201261,5,hodgkin,persons
2031,4190.98461565854,4005.33883227418,4371.162002382561,4190.780932665844,5,hodgkin,persons
2032,4277.616550306402,4081.337922635729,4461.222600032414,4277.080885434757,5,hodgkin,persons
2033,4360.949077823025,4154.303698242815,4553.63734020953,4360.80084171952,5,hodgkin,persons
2034,4442.428791576526,4224.265794079384,4641.899344542537,4441.306286903263,5,hodgkin,persons
2035,4519.68783506766,4295.094469515544,4729.651001123811,4517.689667963329,5,hodgkin,persons
2036,4592.271658676411,4357.470228122788,4808.93456210871,4589.332896278977,5,hodgkin,persons
2037,4663.442966930869,4421.016700961241,4887.063770045284,4659.640799221984,5,hodgkin,persons
2038,4731.200288242097,4480.45720877927,4964.645610716795,4728.5053539231385,5,hodgkin,persons
2039,4798.6320139052905,4541.384994992111,5034.802512465327,4796.3977709182145,5,hodgkin,persons
2040,4866.482245853741,4598.48781159672,5104.564946952499,4863.862133447806,5,hodgkin,persons
2041,4934.52812960849,4658.556334764694,5179.068623766285,4930.95491362349,5,hodgkin,persons
2042,5000.127527143219,4716.599128030474,5253.58240528806,4997.139389546118,5,hodgkin,persons
2043,5065.023522954027,4771.618440938493,5328.723024171015,5062.408263204906,5,hodgkin,persons
2044,5127.310700372824,4827.282798768356,5405.468746041464,5125.91879029406,5,hodgkin,persons
2045,5188.2074747719835,4879.845472776282,5478.624288044805,5186.861378306886,5,hodgkin,persons
2012,17033.269594025485,16983.495948793592,17081.982913222233,17033.200789819166,5,nhl,persons
2013,17750.161868988107,17699.151836397283,17800.543090554664,17750.246701616532,5,nhl,persons
2014,18591.985719627748,18537.639164880744,18643.572812970353,18591.716822732305,5,nhl,persons
2015,19207.352345189953,19153.847843252443,19259.927524833758,19207.449952149396,5,nhl,persons
2016,19937.1941204548,19878.857923438245,19993.620923450017,19936.317672263467,5,nhl,persons
2017,20660.45777528762,20604.556998480904,20710.445629131173,20659.162643777494,5,nhl,persons
2018,21353.46520959337,21293.682877621275,21407.844834160715,21352.664310346565,5,nhl,persons
2019,21944.173841706128,21886.766387855463,22003.08764089251,21944.162434807502,5,nhl,persons
2020,22945.645818536144,22885.64378277898,23000.52184384707,22945.273057969014,5,nhl,persons
2021,23477.77035497331,23418.235685680596,23538.905740821323,23478.773082068725,5,nhl,persons
2022,24137.590500126535,24022.365962982803,24261.592101923037,24136.709176633947,5,nhl,persons
2023,24956.00114064999,24761.29577780745,25167.890680236633,24958.74549650451,5,nhl,persons
2024,25791.83495933276,25514.037702660276,26087.36992235628,25796.559384878736,5,nhl,persons
2025,26478.765059013836,26114.8981601317,26857.03651333236,26482.065476427593,5,nhl,persons
2026,27535.075633452332,27096.320106471772,27989.12840546909,27536.254356930604,5,nhl,persons
2027,28523.094750127835,28069.8039730785,28992.037967716857,28525.549222406407,5,nhl,persons
2028,29518.046241746015,29048.813640575456,30001.944669298187,29519.642211117767,5,nhl,persons
2029,30516.32680705428,30026.88806071291,31018.878977240896,30514.343261622827,5,nhl,persons
2030,31496.600937302926,30976.68131178544,32028.599844399014,31499.3602150707,5,nhl,persons
2031,32460.644607736776,31914.043388473678,33032.067413809185,32461.577178363685,5,nhl,persons
2032,33370.72367608119,32791.037589923224,33983.62567266764,33373.507969953534,5,nhl,persons
2033,34205.60654795624,33595.518383737544,34846.7469328023,34209.204453587205,5,nhl,persons
2034,34960.84560507235,34315.412809823756,35642.24409426102,34967.38826630697,5,nhl,persons
2035,35640.07470168632,34984.25772562975,36365.183671269835,35651.23683169609,5,nhl,persons
2036,36256.11093678231,35559.45931055758,37029.61061382639,36269.41341477878,5,nhl,persons
2037,36867.49833789142,36123.73148778054,37676.56368882536,36884.94506370631,5,nhl,persons
2038,37470.78587928909,36692.52389257999,38332.16062541557,37488.97665519663,5,nhl,persons
2039,38048.71189458231,37245.91686147991,38947.85185815197,38067.230749291804,5,nhl,persons
2040,38591.75281591441,37752.134948181076,39549.52599801262,38610.45171889294,5,nhl,persons
2041,39088.03936058456,38198.21788290528,40110.89444021638,39105.764817504714,5,nhl,persons
2042,39534.49204565733,38600.01132028747,40607.22360690055,39552.78899616322,5,nhl,persons
2043,39939.40269053312,38966.520063331824,41056.34592794991,39957.46786443879,5,nhl,persons
2044,40315.03093195126,39304.76895081292,41482.30512797564,40334.09059580655,5,nhl,persons
2045,40668.53265516225,39623.70124297039,41887.814957722454,40693.97789022414,5,nhl,persons
2012,11117.137015772176,11078.365458266213,11154.902516272605,11116.961324714606,5,total,males
2013,11590.660407058589,11549.1791218057,11632.863405325517,11590.963259293238,5,total,males
2014,12079.321584098623,12033.758438953007,12117.523670320956,12078.21059392185,5,total,males
2015,12450.710687419112,12403.765554218313,12494.581622443577,12449.896113550749,5,total,males
2016,12824.024203245182,12776.30421751935,12872.375368240753,12823.881936224663,5,total,males
2017,13278.969794780893,13237.424879265729,13323.93720727943,13279.098925258086,5,total,males
2018,13735.38620894285,13691.588555549693,13780.018329626135,13735.931183208944,5,total,males
2019,14172.717983886774,14129.521735335897,14216.589420344628,14173.260807026805,5,total,males
2020,14796.602260201176,14750.716660751297,14844.840056124569,14796.388845650708,5,total,males
2021,15143.924506352916,15094.13562010835,15192.094333867022,15143.249091648326,5,total,males
2022,15505.139592853211,15407.877333630091,15603.0367650179,15504.288108628643,5,total,males
2023,15979.88714426415,15818.646267939586,16139.049396371169,15978.555139891625,5,total,males
2024,16447.604894586053,16219.62551069762,16669.564429519145,16446.494424998607,5,total,males
2025,16867.51294418426,16564.4068267366,17143.308728896915,16862.99192982379,5,total,males
2026,17519.443019769067,17148.330066699265,17856.49435063922,17513.947916301408,5,total,males
2027,18118.711349768906,17739.090878807754,18470.19178476164,18114.461435265537,5,total,males
2028,18717.43971006226,18325.310083612185,19085.81879711856,18714.18324063071,5,total,males
2029,19313.83804697352,18909.87865790784,19699.666776634796,19311.394870139477,5,total,males
2030,19900.543163776078,19485.93758547725,20313.81215507795,19899.894284758193,5,total,males
2031,20473.90989483743,20043.555674216397,20904.11623350636,20472.30552436063,5,total,males
2032,21017.428663202743,20560.884357712435,21473.90149348767,21013.636229402866,5,total,males
2033,21511.74011024999,21032.905536382965,21990.872313363485,21508.326712450827,5,total,males
2034,21958.395836650197,21459.470636942875,22451.270070329923,21954.812043378042,5,total,males
2035,22362.87279856552,21837.225751136288,22871.91304550739,22354.684003738486,5,total,males
2036,22719.311692842595,22170.36658870367,23262.312925350732,22714.680916310335,5,total,males
2037,23073.979277856557,22507.724419897568,23651.736288878554,23070.871310352453,5,total,males
2038,23419.89005697397,22839.270546791824,24039.30168765547,23418.77804934229,5,total,males
2039,23751.628283958467,23145.334225977847,24398.361804353335,23750.295838131948,5,total,males
2040,24060.630913984805,23429.854132879438,24738.853613510746,24060.612601515084,5,total,males
2041,24341.65617304133,23685.756580588237,25049.238408635265,24343.030862272295,5,total,males
2042,24596.553767864105,23916.148505350913,25326.426988955314,24596.166173073616,5,total,males
2043,24819.27091538791,24120.661896252823,25585.311974946166,24823.002539435434,5,total,males
2044,25023.940045029456,24295.68268618517,25820.930131899426,25031.60846397546,5,total,males
2045,25214.917530881125,24462.69103698248,26053.261853493066,25228.324145152244,5,total,males
2012,8589.930040344647,8553.880479205562,8620.228555379692,8588.954458478418,5,total,females
2013,8938.601730530976,8903.282543705809,8972.829246068628,8938.75875109513,5,total,females
2014,9369.082697545402,9334.600243202614,9402.947597268403,9368.868162476976,5,total,females
2015,9684.269211782837,9649.320392947126,9719.774195156191,9684.082986065905,5,total,females
2016,10090.7294017272,10052.520869711741,10129.028171470158,10090.698635499737,5,total,females
2017,10414.626326447833,10378.617540799894,10448.854962183292,10414.778010827342,5,total,females
2018,10673.1002503665,10632.643798090478,10710.675283120921,10672.52487678153,5,total,females
2019,10884.258392119733,10845.486163372449,10923.730731237116,10884.839960709252,5,total,females
2020,11354.425079518249,11315.159436605374,11394.34747068524,11354.54914450855,5,total,females
2021,11634.346535790992,11592.752579205124,11674.212748057533,11634.6481481226,5,total,females
2022,12000.09249993406,11919.612760688482,12077.567176616203,11999.241064844784,5,total,females
2023,12469.935206258564,12336.74546140506,12613.110956893168,12468.605017934955,5,total,females
2024,12930.091054204233,12747.269522897817,13142.335079351047,12930.986493912467,5,total,females
2025,13271.226641908554,13033.752718037804,13544.019481735477,13272.710364550388,5,total,females
2026,13746.617005641625,13452.07888689435,14076.73794453936,13749.895091071343,5,total,females
2027,14233.094670082262,13924.161024694666,14571.517444442034,14236.795924216203,5,total,females
2028,14722.48839170764,14390.658201758051,15068.718035871723,14725.356908522688,5,total,females
2029,15212.880255036376,14874.260722905201,15568.719058307883,15215.174850101823,5,total,females
2030,15700.035450020488,15342.487189405647,16074.67363308982,15701.865622325118,5,total,females
2031,16174.879967229592,15790.186665846843,16569.616435386946,16180.0525866689,5,total,females
2032,16630.411919562408,16213.842334088335,17044.954922093133,16636.952625985425,5,total,females
2033,17054.04751896194,16612.5135754846,17489.95371619899,17061.678582855897,5,total,females
2034,17452.009904394406,16976.565634628434,17901.603148225488,17453.882509832187,5,total,females
2035,17808.277725176307,17307.045335617735,18286.095782420773,17814.242495920935,5,total,females
2036,18138.468347436865,17609.663068355076,18642.77239932693,18144.065394747417,5,total,females
2037,18465.790688467157,17917.883564551263,19003.99248363595,18473.714552575842,5,total,females
2038,18789.190249039377,18211.37900425348,19355.211062494498,18798.70395977748,5,total,females
2039,19102.07162585076,18501.074263476174,19708.058396794677,19113.332682078068,5,total,females
2040,19403.641666429154,18767.09500250814,20036.64057460129,19413.70125082566,5,total,females
2041,19675.58367070243,19019.706703301395,20357.03998266093,19693.68886885591,5,total,females
2042,19935.38272305076,19245.194224345625,20651.70163722544,19953.762212635716,5,total,females
2043,20179.205570082828,19463.194212763494,20928.965113408172,20196.87358820826,5,total,females
2044,20412.131626403912,19674.90499535994,21193.165543161977,20428.400922125147,5,total,females
2045,20638.28867180916,19864.522853936127,21457.712839964683,20652.51512337878,5,total,females
2012,19706.658649043056,19654.681900809526,19755.392801707494,19705.915783193024,5,total,persons
2013,20530.830404779586,20474.739958103895,20582.320044927495,20529.722010388366,5,total,persons
2014,21447.393947061646,21393.100280172916,21500.043316934407,21447.078756398827,5,total,persons
2015,22133.71442880544,22078.163798064168,22187.83862047123,22133.979099616652,5,total,persons
2016,22916.363853201154,22855.46072133286,22972.25140617691,22914.5805717244,5,total,persons
2017,23694.495049680652,23637.976381958517,23747.3913156296,23693.876936085428,5,total,persons
2018,24408.260565075616,24350.873890841878,24465.19388394827,24408.456059990473,5,total,persons
2019,25058.737877100335,24999.189550911648,25119.17194095104,25058.100767736058,5,total,persons
2020,26151.264929211324,26089.93210511825,26206.533433672084,26150.93799015926,5,total,persons
2021,26778.167035938342,26713.30234132401,26840.53603959651,26777.897239770926,5,total,persons
2022,27505.45062018802,27377.2948051951,27635.28093395867,27503.529173473427,5,total,persons
2023,28448.45541910859,28235.189251051885,28668.93487347599,28447.16015782658,5,total,persons
2024,29373.918832820527,29074.69277127248,29686.562932824814,29377.480918911075,5,total,persons
2025,30131.96351218693,29751.019846899308,30536.69817586232,30135.70229437418,5,total,persons
2026,31261.896054587683,30794.9993516542,31753.235914053814,31263.84300737275,5,total,persons
2027,32352.302157196405,31885.004937070407,32851.616964182314,32351.25735948174,5,total,persons
2028,33442.0921355724,32957.61980065726,33960.393895625006,33439.5401491534,5,total,persons
2029,34523.472615104256,34026.38174935489,35077.07711669473,34526.5697202413,5,total,persons
2030,35596.50469963123,35066.23087327974,36180.385559350776,35601.75990708331,5,total,persons
2031,36650.146143180304,36096.07825898968,37256.30759214927,36652.35811102953,5,total,persons
2032,37646.72180714001,37058.60176039236,38286.307494497225,37650.58885538829,5,total,persons
2033,38566.00562420132,37933.604249973265,39247.839300418156,38570.00529530672,5,total,persons
2034,39404.02018143897,38731.43403626128,40124.61941123073,39408.694553210225,5,total,persons
2035,40165.24159891847,39474.546314659536,40934.52976425677,40168.92649965942,5,total,persons
2036,40853.7786862396,40138.80633041692,41664.55490990035,40858.74631105775,5,total,persons
2037,41544.171482179336,40802.77152966004,42373.657708167564,41544.585862928296,5,total,persons
2038,42219.08463418117,41442.4464929489,43077.65299618268,42217.48200911977,5,total,persons
2039,42865.57438482531,42048.83002765811,43758.367984550474,42863.62852021002,5,total,persons
2040,43475.90835467816,42615.5398317944,44419.88803923011,43474.31385234074,5,total,persons
2041,44034.15271012963,43119.396392435265,45049.43396709002,44036.7197311282,5,total,persons
2042,44541.26977336325,43571.909733365,45629.81645633849,44549.92838570933,5,total,persons
2043,45006.08102157799,43979.52368375846,46148.38866229579,45019.87612764369,5,total,persons
2044,45441.771966487766,44379.25692993678,46640.31185987016,45460.0093861006,5,total,persons
2045,45859.4397845527,44750.98228165069,47120.45784907964,45880.839268531025,5,total,persons
2012,9277.854983272275,9094.332105871765,9467.23343553998,9278.72315469679,10,dlbcl,persons
2013,9616.595375587578,9444.163431658113,9801.199268294593,9620.003280084118,10,dlbcl,persons
2014,9988.17286550044,9817.056793582491,10163.910213930025,9990.598614346602,10,dlbcl,persons
2015,10260.657632852308,10089.648538661784,10427.726132259302,10261.499630119348,10,dlbcl,persons
2016,10586.3246150459,10426.434921739357,10739.23832092481,10587.461066701855,10,dlbcl,persons
2017,10920.64869054054,10778.675568287308,11053.625473641054,10921.985151318118,10,dlbcl,persons
2018,11253.54724104393,11130.650930683565,11375.432373067244,11254.081050113475,10,dlbcl,persons
2019,11611.131937234528,11504.90766683921,11727.061724787081,11613.846689318409,10,dlbcl,persons
2020,12016.47236904869,11896.189028511832,12130.044251993879,12016.222381167774,10,dlbcl,persons
2021,12371.005229920807,12216.475975499909,12523.937742820683,12370.856649196474,10,dlbcl,persons
2022,12718.116334394403,12566.516840700971,12873.412691202859,12718.296623185142,10,dlbcl,persons
2023,13097.868059947456,12923.052844640893,13270.588601869438,13097.169032620404,10,dlbcl,persons
2024,13439.120180346446,13233.998096966458,13653.76641532767,13441.127710672723,10,dlbcl,persons
2025,13835.567032500954,13576.192683047097,14103.76684730906,13836.43792592082,10,dlbcl,persons
2026,14244.998963011085,13923.335330487986,14592.33602967647,14246.953098063797,10,dlbcl,persons
2027,14688.505022495607,14300.60963268579,15090.665302011703,14688.21001185526,10,dlbcl,persons
2028,15128.65124810073,14684.482454175113,15592.124099202496,15127.110963737294,10,dlbcl,persons
2029,15550.908783768526,15035.09877277914,16094.312363913823,15553.786738404719,10,dlbcl,persons
2030,15930.309465325561,15342.7404287326,16546.029028999772,15934.13026378927,10,dlbcl,persons
2031,16346.949941178338,15677.093121159312,17048.14627622437,16347.524491728316,10,dlbcl,persons
2032,16742.170979784933,16013.845335012824,17510.37377784809,16743.83425324888,10,dlbcl,persons
2033,17116.770840160047,16311.901716936061,17936.19042301625,17117.484373034345,10,dlbcl,persons
2034,17466.84642166664,16588.873786750988,18357.166543235988,17466.637783508864,10,dlbcl,persons
2035,17783.989093411874,16856.5490639594,18741.303823452392,17791.279757866872,10,dlbcl,persons
2036,18083.43127967565,17090.681208741917,19102.345931392407,18092.727257031187,10,dlbcl,persons
2037,18359.581337285446,17296.567445876906,19435.63401796194,18369.46415108479,10,dlbcl,persons
2038,18614.965235677853,17494.150619220534,19749.57546918822,18620.576046700193,10,dlbcl,persons
2039,18840.602671659006,17657.484585600527,20035.443911944527,18845.02590860004,10,dlbcl,persons
2040,19044.379149826895,17796.684263549578,20292.93334812204,19042.27991389278,10,dlbcl,persons
2041,19203.634225225564,17912.705177359134,20536.026735076044,19212.048623947307,10,dlbcl,persons
2042,19364.67974149714,18018.817217938988,20778.319670699806,19369.223169897956,10,dlbcl,persons
2043,19506.972802739845,18106.235905204892,20982.09346498759,19514.139319946233,10,dlbcl,persons
2044,19644.76018462364,18187.412528571032,21200.26607833832,19648.790602739442,10,dlbcl,persons
2045,19780.244108319777,18245.26696635838,21392.47260567725,19774.789589785752,10,dlbcl,persons
2012,8114.269623730665,8006.194548148408,8223.551525343633,8113.848625832534,10,follicular,persons
2013,8329.616910911922,8223.190887511591,8433.361835879987,8329.869870157027,10,follicular,persons
2014,8594.646472193854,8494.528060711578,8695.005587065903,8596.034004675712,10,follicular,persons
2015,8806.86112238063,8712.546492972366,8906.672790524599,8808.825574447303,10,follicular,persons
2016,9076.964918351672,8986.538970453206,9173.245788429267,9078.414096586,10,follicular,persons
2017,9477.498573694824,9396.860094750687,9561.022299076561,9478.455271801262,10,follicular,persons
2018,9786.57955951204,9712.492495290273,9864.150340835824,9788.126121641202,10,follicular,persons
2019,10081.740102154154,10012.903562576905,10149.993680837651,10081.63321981444,10,follicular,persons
2020,10541.112011849411,10463.048374934673,10610.721067798124,10540.611828774863,10,follicular,persons
2021,10865.054060518894,10769.008769276112,10960.492385633548,10864.722904688999,10,follicular,persons
2022,11179.708211694076,11073.190618512883,11279.137759202846,11178.183337522607,10,follicular,persons
2023,11546.535197699315,11399.486999545785,11679.737259120811,11543.54012376872,10,follicular,persons
2024,11871.082568892865,11671.74009147142,12058.662315568787,11870.947257794493,10,follicular,persons
2025,12225.324004281487,11965.515524656104,12462.205015430254,12222.453214305104,10,follicular,persons
2026,12536.664838004133,12215.632859630396,12828.236160097424,12531.841572368874,10,follicular,persons
2027,12791.960171560804,12403.903632595468,13151.968859725637,12788.21946024858,10,follicular,persons
2028,13134.890473581458,12686.620684591093,13555.659905052327,13130.52417948945,10,follicular,persons
2029,13427.324612803033,12911.24344346953,13915.911835039711,13426.773746704463,10,follicular,persons
2030,13594.068146777194,13018.048451089526,14157.09568292244,13594.542989675194,10,follicular,persons
2031,13894.688451661716,13264.308647383978,14532.785701784353,13899.668658486697,10,follicular,persons
2032,14143.70096859187,13482.895328924458,14823.835824711561,14148.68301595046,10,follicular,persons
2033,14372.783468822872,13685.546990740664,15092.650715902715,14375.428564293106,10,follicular,persons
2034,14574.773501213149,13846.102280903682,15334.097047280044,14578.892504759739,10,follicular,persons
2035,14749.126178602492,13983.829120638426,15561.407880330516,14756.592658668107,10,follicular,persons
2036,14896.296340966539,14091.89363522578,15746.795691260197,14906.076735145813,10,follicular,persons
2037,15014.779277727035,14165.155715161152,15915.076020479704,15024.594742897072,10,follicular,persons
2038,15100.219761575385,14203.815766449317,16033.469678583122,15110.180883783238,10,follicular,persons
2039,15158.399576485011,14216.066852626545,16132.803970740453,15161.59516747506,10,follicular,persons
2040,15175.760352695703,14196.629836702301,16192.877175939117,15177.882770313294,10,follicular,persons
2041,15152.431607354827,14143.633721465663,16205.706637440628,15158.262031258577,10,follicular,persons
2042,15114.942670755761,14070.230809080695,16217.321158068846,15118.895900524112,10,follicular,persons
2043,15049.412795433705,13977.750858778161,16208.44717837851,15059.661529639021,10,follicular,persons
2044,14961.134083789044,13869.55315549484,16178.602229095228,14982.174836309523,10,follicular,persons
2045,14866.253319800828,13741.462513200118,16121.071279819618,14888.73908304558,10,follicular,persons
2012,1070.6720889724756,1022.9189645556372,1122.5780220012048,1071.6552833823291,10,mantle_cell,persons
2013,1150.6739306634893,1103.814105174449,1201.4751498413736,1151.095838880176,10,mantle_cell,persons
2014,1229.0727054097588,1181.7484376105,1280.4590943737849,1230.0326223534757,10,mantle_cell,persons
2015,1299.8936403806474,1251.5437977574188,1350.8944362443613,1300.31582330486,10,mantle_cell,persons
2016,1354.0559253851538,1308.42784300604,1404.8082751473908,1354.9677992308887,10,mantle_cell,persons
2017,1453.2819387048417,1411.4934547240928,1500.076800185892,1453.6654079279958,10,mantle_cell,persons
2018,1499.8348182764864,1462.5736258976383,1542.252721322142,1500.9442864439036,10,mantle_cell,persons
2019,1581.955464619311,1544.3458065718344,1620.4389295217202,1582.2663569032086,10,mantle_cell,persons
2020,1672.983395510199,1629.1841069702016,1715.0648609164327,1672.221925478824,10,mantle_cell,persons
2021,1688.0541778029988,1635.2164851266484,1740.939360680045,1687.606052265861,10,mantle_cell,persons
2022,1760.2532412260657,1700.312277180359,1815.4458707603333,1759.0135972069452,10,mantle_cell,persons
2023,1843.2037406333006,1766.1307536475422,1907.6767647553568,1840.251105957404,10,mantle_cell,persons
2024,1924.2831653356595,1834.4385072712694,2007.3148800875101,1923.749387412434,10,mantle_cell,persons
2025,2019.7250185109617,1906.5113496997678,2129.672413511848,2021.320318833683,10,mantle_cell,persons
2026,2129.924482714563,1990.5263468271799,2266.162584016256,2131.204437012208,10,mantle_cell,persons
2027,2216.843973214888,2052.9854659322004,2378.9950270759246,2219.5155228962803,10,mantle_cell,persons
2028,2336.973021782564,2143.7353890445793,2531.0273043550146,2340.0396829102756,10,mantle_cell,persons
2029,2447.647501337808,2219.4708991757316,2680.429302754578,2452.9668519056304,10,mantle_cell,persons
2030,2559.588801272957,2302.330617142798,2832.843817204317,2566.802496737889,10,mantle_cell,persons
2031,2712.9460094655537,2414.8359911420607,3035.3604056037493,2720.6099419740676,10,mantle_cell,persons
2032,2857.1514537807625,2520.859601167152,3217.767481218235,2863.4531413162267,10,mantle_cell,persons
2033,3000.5886020037287,2624.5003533781464,3396.4089405834798,3003.581790444805,10,mantle_cell,persons
2034,3135.553167901753,2721.3958161582054,3569.717292637,3138.6129323552827,10,mantle_cell,persons
2035,3265.8232994351215,2805.3806077070517,3743.7395206611623,3266.515383130095,10,mantle_cell,persons
2036,3385.6378563377452,2890.149006377372,3910.2029385364194,3386.7866552925357,10,mantle_cell,persons
2037,3496.9436645021833,2960.940715060253,4069.9149796447236,3498.256822597728,10,mantle_cell,persons
2038,3596.7715587336006,3022.9688640792997,4215.40244851528,3599.9868079827006,10,mantle_cell,persons
2039,3690.398618360243,3063.958042989303,4358.561227664879,3691.1513475210054,10,mantle_cell,persons
2040,3772.4947278438585,3101.6793950586625,4482.81350654998,3771.0074611693385,10,mantle_cell,persons
2041,3837.568421059528,3129.8276079043812,4603.580488076424,3838.9762555774164,10,mantle_cell,persons
2042,3896.1701911050222,3160.8920196409217,4729.20958079945,3901.720661833318,10,mantle_cell,persons
2043,3949.6489525963802,3183.9072106820518,4847.061280939606,3959.122731829842,10,mantle_cell,persons
2044,3997.121392319975,3193.685126645967,4943.470268869526,4011.4485195250554,10,mantle_cell,persons
2045,4042.893087171109,3199.017838076084,5045.3607590533065,4058.8908593404335,10,mantle_cell,persons
2012,4682.049859868409,4602.962891080173,4748.383494838149,4678.961873668709,10,hodgkin,persons
2013,4865.183489215638,4787.99355217865,4932.125001496398,4863.190047476598,10,hodgkin,persons
2014,5019.774181675263,4946.687404595945,5084.456382016389,5018.592029040065,10,hodgkin,persons
2015,5143.868231241138,5074.401191132453,5207.129220495967,5143.172853806436,10,hodgkin,persons
2016,5287.2863580121775,5221.649337191977,5350.667563911732,5286.622147846393,10,hodgkin,persons
2017,5428.246546289105,5368.293378638493,5483.215169416389,5427.533547789283,10,hodgkin,persons
2018,5551.615489085124,5497.182922159722,5600.925182129112,5550.933812189842,10,hodgkin,persons
2019,5687.1057210901035,5636.535706146029,5731.827741177418,5686.384702688895,10,hodgkin,persons
2020,5846.174040785961,5795.08746625935,5894.662516789795,5844.465944689578,10,hodgkin,persons
2021,5991.1979733544595,5927.549289887398,6055.100770678852,5989.851053775736,10,hodgkin,persons
2022,6112.997882682257,6043.5349744218765,6184.215428534881,6113.249981764115,10,hodgkin,persons
2023,6258.137174846581,6171.103478506546,6342.305688126735,6257.246992574708,10,hodgkin,persons
2024,6403.607595735001,6290.90347644576,6511.735678582276,6404.016417155708,10,hodgkin,persons
2025,6563.331335563851,6420.5895751531025,6700.764831824348,6562.471763253726,10,hodgkin,persons
2026,6728.941447797975,6554.712479653901,6905.2726344301245,6729.034754762452,10,hodgkin,persons
2027,6892.142682906135,6681.401049241866,7093.807861259162,6892.213101463925,10,hodgkin,persons
2028,7101.45460274922,6858.551260470423,7331.96610359836,7101.347240600338,10,hodgkin,persons
2029,7282.564905040492,7006.309390158309,7544.219719699225,7282.146027590089,10,hodgkin,persons
2030,7442.80513031457,7130.734274719922,7739.541507491908,7442.972999702867,10,hodgkin,persons
2031,7605.259689546707,7257.275568569259,7933.782993956672,7604.107766416727,10,hodgkin,persons
2032,7782.785180247141,7421.830208046292,8131.943464083409,7782.952210635236,10,hodgkin,persons
2033,7953.852377110687,7586.920145555109,8308.923319081767,7955.1693382665335,10,hodgkin,persons
2034,8121.326055175294,7743.778162993058,8483.157550775439,8122.244769675417,10,hodgkin,persons
2035,8285.002498339873,7881.716491880211,8659.670983693266,8283.200802278752,10,hodgkin,persons
2036,8439.841111514863,8015.09979189804,8833.360074370707,8438.068865895186,10,hodgkin,persons
2037,8590.585414499457,8141.162303859791,9005.14471985033,8587.228824376878,10,hodgkin,persons
2038,8735.102611216751,8260.447706020197,9167.600725568907,8730.837134404583,10,hodgkin,persons
2039,8874.654388474028,8383.030876515595,9326.332217125937,8868.903252513326,10,hodgkin,persons
2040,9010.145367523366,8500.747489510646,9474.634515231734,9001.447766100971,10,hodgkin,persons
2041,9137.905936516754,8611.234939774864,9618.265049960635,9128.3743540344,10,hodgkin,persons
2042,9259.26817196056,8719.368243268107,9759.743842143864,9252.933792500182,10,hodgkin,persons
2043,9381.014384712835,8824.565556237749,9899.157266816213,9375.055822365519,10,hodgkin,persons
2044,9501.332608470966,8925.601689547984,10034.503680586233,9494.437933062934,10,hodgkin,persons
2045,9617.213306045744,9028.766074215471,10165.628631009844,9610.771935885878,10,hodgkin,persons
2012,27419.376533074577,27156.552229434805,27707.24961301685,27419.6095735558,10,nhl,persons
2013,28487.978512609676,28237.964784647986,28763.59110972212,28489.43421054617,10,nhl,persons
2014,29746.52828391275,29507.392439604097,30013.089417309533,29748.85108811707,10,nhl,persons
2015,30820.17942849622,30585.58514391352,31077.625520213067,30820.8050293987,10,nhl,persons
2016,32079.368501390014,31851.06762738063,32327.684438819077,32078.191973160505,10,nhl,persons
2017,33488.862256140026,33283.7520724887,33712.91479324432,33488.76549840873,10,nhl,persons
2018,34768.74056183933,34584.439905857675,34960.45800554278,34769.77530198339,10,nhl,persons
2019,36063.47772021702,35884.70461166281,36250.55823560329,36063.98526798747,10,nhl,persons
2020,37605.47691657688,37398.91922335623,37804.98900443175,37604.09702253669,10,nhl,persons
2021,38749.526589409674,38497.21934900783,39019.054083101655,38752.571255092844,10,nhl,persons
2022,39995.57208140095,39731.41363887539,40262.80135931703,39994.937758069755,10,nhl,persons
2023,41392.5768543294,41087.61365847869,41702.040855382875,41390.32023084639,10,nhl,persons
2024,42732.33424538797,42384.33376521095,43076.006518168055,42731.13589691567,10,nhl,persons
2025,44235.77883638694,43820.47430558892,44636.18123600274,44237.01956214231,10,nhl,persons
2026,45760.0836078774,45253.16062270245,46246.24195543174,45760.56983043773,10,nhl,persons
